1085L	Y lo que yo quiero de él es su cuerpo. Desnudo y caliente de amor; hirviendo de deseos; estrujando el temblor de mis senos y de mis brazos. Mi cuerpo transparente suspendido del suyo.	# Juan Rulfo
1086F	Si realmente quieres echarme, no me despidas sin corazón. El mundo es cruel, dame tu corazón para llevarlo conmigo.	# Oscar Wilde
1087S	Yo escribo para quienes no pueden leerme. Los de abajo, los que esperan desde hace siglos en la cola de la historia, no saben leer o no tienen con qué.	# Eduardo Galeano
1088L	El amor es instantáneo; la amistad requiere tiempo.	# Octavio Paz
1089L	El deseo no tenía límites. Cerré los ojos. La situación era fantástica, pero real, como las calles de Arles. Como sus pechos redondos.	# Juan Manuel Torres Moreno
1090A	¡Pues bien!, el mundo se equivoca, mi padre me abandona con indiferencia, y mi madrastra me odia con un encarnizamiento tanto más terrible cuanto más lo disimula con su eterna sonrisa.	# Alexandre Dumas
1091LS	Es enorme la tristeza que un hombre y una mujer pueden hacerse entre sí	# Juan Gelman
1092LS	Gasto la vida en morirme de vos.	# Juan Gelman
1093A	Masson y yo dijimos que íbamos a acompañarle. Entonces montó en cólera y nos insultó.	# Albert Camus
1094L	¿Amor? Vamos, la gente no quiere amor; la gente quiere triunfar, y una de las cosas en las que puede hacerlo es en el amor.	# Charles Bukowski
1095F	Vencer el miedo es el principio de la sabiduría.	# Bertrand Russell
1096AS	Asustada al verse sola en la casa, tomó una jofaina llena de agua para lavarse los ojos, en los que había aún huellas de lágrimas.	# Charles Dickens
1097A	Porque fueron malditos en vida, y malditos son también en la eternidad de la muerte.	# Oscar Wilde
1098S	He cometido el peor pecado que un hombre puede cometer. No he sido feliz.	# Jorge Luis Borges
1099H	El buen humor es un deber que tenemos para con el prójimo.	# Wallace Stevens
1100F	El Ministerio del Amor era terrorífico. No tenía ventanas en absoluto.	# George Orwell
1101L	¡Mejor que mejor! ¡Así se librará usted del peligro de enamorarse de mí! -respondió furiosamente el Capitán.	# Pedro A de Alarcon
1102F	Le tranquilicé como pude, feliz por haber venido precisamente aquella noche, y asistir al espectáculo de ese terror supersticioso.	# Guy de Maupassant
1103S	¡Pobre hija mía! ¡Llora conmigo cuanto quieras!	# Pedro A de Alarcon
1104H	Cuando volvió con él, dejó las bridas en manos de un limpiabotas y subió los escalones de su casa con el corazón rebosante de alegría.	# Alexandre Dumas
1105F	En este momento de pánico, sólo temo a los que tienen miedo.	# Victor Hugo
1106H	El hombre nace para que un día nazca un hombre mejor.	# Máximo Gorki
1107L	El verdadero amor es como los espíritus: todos hablan de ellos, pero pocos los han visto.	# François de La Rochefoucauld
1108S	Pobre de ella. Se ha de haber sentido abandonada.	# Juan Rulfo
1109F	Óyense gritos de terror, de espanto, de agonía...	# Pedro A de Alarcon
1110A	Ella despreciaba mi riqueza y odiaba el esplendor en el que vivía.	# Charles Dickens
1111H	Si me dijera algún día que sois necesario a su felicidad, os la daría en seguida.	# Charles Dickens
1112A	De pronto, Paulina se irguió, se acercó a la mesa, ymirándome con un odio extraordinario, con los labios trémulos defuror, me dijo: -Bueno, ¿vas a darme mis cincuenta mil francos?	# Fiodor Dostoievski
1113F	Quiero gritar y no puedo; trato de moverme y no puedo; con angustiosos esfuerzos y jadeante, trato de liberarme, de rechazar ese ser que me aplasta y me asfixia, ¡pero no puedo!	# Guy de Maupassant
1114F	El niño miraba a su alrededor asustado.	# Isabel Allende
1115F	No morirás, porque estás muerto.	# Pedro A de Alarcon
1116H	Prometamos acordarnos eternamente de este día en que nos hemos paseado juntos, cogidos de la mano, y en que tanto nos hemos reído, y hemos tenido tanta felicidad...	# Fiodor Dostoievski
1117LH	Una sensación de felicidad nunca experimentada atravesó mi corazón hasta el punto de hacerse dolorosa; era un amor a toda la humanidad.	# Fiodor Dostoievski
1118F	—Por desgracia, chato —dijo el comisario—, lo del muerto no lo inventaste. Si levantas esa sába­na, lo verás.	# Eduardo Mendoza
1119HS	El dolor busca siempre la causa de las cosas, mientras que la felicidad se inclina a estar quieta y a no volver la mirada atrás.	# Stefan Zweig
1120H	Dixmer corrió hasta el joven y le estrechó entre sus brazos con gritos de alegría.	# Alexandre Dumas
1121A	Sí, me era odiosa. Hubo momentos -al terminar cada una de nuestras entrevistas- en que hubiese dado la mitad de mi vida por estrangularla.	# Fiodor Dostoievski
1122H	El que se encadena a una alegría, destruye una vida libre; pero el que besa la alegría en su vuelo, vive el amanecer de la eternidad.	# William Blake
1123F	Cuando lo vi, sentí un ligero estremecimiento. El lo notó y me dijo que no tuviera miedo.	# Albert Camus
1124S	No sabe usted lo que sufrí. Durante veinte años, como usted dice, he vivido sin hija.... y sin hija quiero seguir viviendo.	# Oscar Wilde
1125A	El rencor, el cual nace de la debilidad, no lastima a nadie más que a la persona débil en cuestión.	# Nietzsche
1126S	Un hombre que nunca ha padecido una neurosis no sabe lo que es sufrir.	# Henry Miller
1127AH	Me sentía agresivo y marchaba a la cabeza de la comitiva con alegría.	# Fiodor Dostoievski
1128HS	—¿Feliz sin vosotros? No.	# Alexandre Dumas
1129LS	Cuando no se ama demasiado no se ama lo suficiente.	# Blaise Pascal
1130A	a estos rumores se habían añadido ciertas sospechas sobre la fidelidad del batallón despedido la víspera por Santerre; de manera que había muchas víctimas señaladas al odio del pueblo.	# Alexandre Dumas
1131L	Por eso no seremos nunca la pareja perfecta, si no somos capaces de aceptar que sólo en la aritmética el dos nace del uno más el uno.	# Julio Cortazar
1132S	No es que el poeta busque la soledad, es que la encuentra.	# Rosario Castellanos
1133L	Había tenido que tejer el amor con recuerdos.	# Isabel Allende
1134A	La envidia es un buitre que se alimenta de sus propias entrañas.	# Ignacio Manuel Altamirano
1135FA	¡Yo no me quedo sola con este señor! (gritó la gallega). ¡Su genio de demonio póneme el cabello de punta, y háceme temblar como una cervata!	# Pedro A de Alarcon
1136S	Todos tenemos un tiempo y el tiempo de M. Lavallois se había agotado con el fin de octubre.	# Juan Manuel Torres Moreno
1137S	¡Sé hombre, Gaspar! Mejor es para tu pobre hijo haber muerto que llevar la vida que le esperaba. Ha muerto en un instante, sin sufrir.	# Charles Dickens
1138H	Sentí que se abría el cielo. Tuve ánimos de correr hacia ti. De rodearte de alegría. De llorar.	# Juan Rulfo
1139F	No tengo miedo a la muerte. Simplemente no quiero estar allí cuando suceda.	# Woody Allen
1140L	El amor es un sentimiento que sólo puede nacer ante un ser libre, que puede darnos o retirarnos su presencia.	# Octavio Paz
1141LS	Ofrecer amistad al que busca amor es dar pan al que se muere de sed.	# Gabriel García Márquez
1142A	La ira es una locura corta.	# Horacio
1143S	Lo entiendo. El pobre se ha de sentir desolado.	# Juan Rulfo
1144H	Para conocer la dicha hay que tener el valor de tragársela.	# Charles Baudelaire
1145S	Estamos solos, vivimos solos y morimos solos.	# Orson Welles
1146L	El amor es un crimen que no puede realizarse sin cómplice.	# Charles Baudelaire
1147HS	Lleno de alegría el Gigante bajó corriendo las escaleras y entró en el jardín. Pero cuando llegó junto al niño su rostro enrojeció de ira, y dijo: —¿Quién se ha atrevido a hacerte daño?	# Oscar Wilde
1148A	—Porque voluntariamente renuncié a un título que me era odioso y a una situación que me desagradaba. Dejé mi país para vivir de mi trabajo en Inglaterra, antes que del trabajo de los agobiados y desgraciados franceses.	# Charles Dickens
1149A	La sangre me subió de nuevo al rostro: me pareció súbitamente comprender alguna cosa por completo nueva; la miré con aire interrogador, con todas mis fuerzas. -¡Vete de aquí! ! - gritó ella con voz agria, volviéndome la espalda después de amenazarme con la mano -.	# Fiodor Dostoievski
1150L	Era tan hermosa que no te hubieras atrevido a amarla.	# Guillaume Apollinaire
1151H	Tan sólo las personas que gozan del desarrollo más elevado y más feliz pueden tener una alegría comunicativa, es decir, irresistible y buena.	# Fiodor Dostoievski
1152H	La ironía es parte de la felicidad.	# Jules Renard
1153S	Todo el mundo fue al entierro del pequeño Hans porque era muy querido. Y el molinero estuvo a la cabeza del duelo.	# Oscar Wilde
1154S	Un hombre que no se alimenta de sus sueños, envejece pronto.	# William Shakespeare
1155S	El destino dicta que siempre hacemos buenos propósitos demasiado tarde.	# Oscar Wilde
1156S	La gente se muere dondequiera.	# Juan Rulfo
1157F	No hay cosa de la que tenga tanto miedo como del miedo.	# Michel de Montaigne
1158F	Comenzó a sentir esa comezón en el estómago que le llegaba de pronto siempre que veía de cerca la muerte y que le sacaba el ansia por los ojos.	# Juan Rulfo
1159A	La debilidad fundamental de la violencia es que es una espiral descendente, que engendra lo mismo que busca destruir.	# Martin Luther King
1160A	—¿Por qué lo mataste? —dijo con una voz cuya hostilidad le sorprendió.	# Albert Camus
1161LS	Además tengo en el corazón tres sentimientos con los cuales no se puede una aburrir: Tristeza, amor y agradecimiento.	# Alexandre Dumas
1162A	Después giró sobre sus talones y se fue, sintiendo un odio mortal contra Raskolnikof, al que achacaba la culpa de su desgracia.	# Fiodor Dostoievski
1163A	-¡Qué! ¿Quiere usted insistir en su maldita actitud? -exclamó-. ¡En qué situación me coloca usted, Dios mío!	# Fiodor Dostoievski
1164H	Había en su mirada radiante una alegría loca, y un asomo de malicia.	# Fiodor Dostoievski
1165S	¿No es triste considerar que sólo la desgracia hace a los hombres hermanos?	# Benito Pérez Galdós
1166A	¡Me da usted horror!	# Oscar Wilde
1167A	El desprecio de las señoras por esa mujer se volvía feroz.	# Guy de Maupassant
1168A	El tabernero dio un puñetazo en la pared y profirió una blasfemia, lo cual fue más elocuente para el señor Lorry que una respuesta clara.	# Charles Dickens
1169HL	Vi lágrimas negras de maquillaje descender lentamente por ese rostro perfecto, la atraje para abrazarla, primero con timidez y luego con incontenible alegría.	# Isabel Allende
1170F	¡La hemos metido viva en la tumba!	# Edgar Allan Poe
1171S	Nos hicimos la promesa de morir juntas. De irnos las dos para darnos ánimo una a la otra en el otro viaje, por si se necesitara, por si acaso encontrábamos alguna dificultad.	# Juan Rulfo
1172S	Algunas veces, las vidas largas significan soledad.	# José Saramago
1173S	Los hombres olvidan más fácilmente la muerte de su padre que la pérdida de su patrimonio.	# Maquiavelo
1174F	La verdad es la más temida de las fuerzas revolucionarias.	# José Ingenieros
1175L	El amor es tan sencillo.	# Jacques Prévert
1176L	Es una de esas frágiles mujercitas a las que les gusta más amar que hacer el amor.	# Jules Renard
1177A	El odio se amortigua detrás de la ventana.	# Miguel Hernández
1178LS	Sólo Dios sabe cuánto te quise.	# Gabriel García Márquez
1179A	La cólera me cegaba, comencé a renegar; agité la silla donde me había sentado, haciéndola rechinar sobre el suelo.	# Edgar Allan Poe
1180A	¡No bendeciré al mar, ni a nada de lo que encierra!	# Oscar Wilde
1181L	Su primer matrimonio había sido de amor.	# Fiodor Dostoievski
1182H	Brindaban por la felicidad del antiguo rival, y las dos primas iban cuchicheando y riendo.	# Isabel Allende
1183A	Para que todo se termine, para que me sienta menos solo, me queda esperar que haya muchos espectadores el día de mi ejecución y que me saluden con gritos de odio.	# Albert Camus
1184A	Pero allí todo es chisme, insidias, comadreos, cartas que van, cartas que vienen, odios mortales, envidias sin cuento, entre ocho calles hediondas, llenas de fango en todo tiempo, donde unos cerdos negros, sin pelo, se alborozan la trompa en montones de basura.	# Alejo Carpentier
1185F	El miedo es algo espantoso, una sensación atroz, como una descomposición del alma, un espasmo horroroso del pensamiento y del corazón, cuyo mero recuerdo provoca estremecimientos de angustia.	# Guy de Maupassant
1186H	Lo consiguieron porque no sabían que era imposible.	# Jean Cocteau
1187A	He vivido lo suficiente para ver que la diferencia genera odio.	# Stendhal
1188F	El miedo a la muerte se deriva del miedo a la vida.	# Mark Twain
1189H	Escribo siempre que puedo, con náuseas al comenzar y satisfacción al concluir.	# Horacio Quiroga
1190S	Le apreté sus manos en señal de que lo haría; pues ella estaba por morirse y yo en plan de prometerlo todo.	# Juan Rulfo
1191F	La gente tiene más temor a la muerte que al dolor.	# Jim Morrison
1192H	Estuvo muy amable conmigo y pensé que era un momento agradable.	# Albert Camus
1193L	Cuando nos vestimos nuevamente en la playa, María me miraba con ojos brillantes. La besé.	# Albert Camus
1194S	Sólo pude observar que una palidez mayor que la habitual se había extendido sobre los descarnados dedos, a través de los cuales goteaban abundantes lágrimas apasionadas.	# Edgar Allan Poe
1195H	Recomendó al sargento, que no era otro que Lorin, que dejara pasar a su hija y salió murmurando: —¡Ah, mi mujercita va a ser feliz!	# Alexandre Dumas
1196F	Las brujas existen en las casas malditas soñadas en las ciudades ajenas.	# Juan Manuel Torres Moreno
1197L	Porque las mejores palabras del amor están entre dos gentes que no se dicen nada.	# Jaime Sabines
1198H	La alegría más grande es la inesperada.	# Sófocles
1199A	La traición supone una cobardía y una depravación detestable.	# Barón de Holbach
1200A	¡Malditos sean los hijos del Mar, y malditos los que tienen relaciones con ellos!	# Oscar Wilde
1201SF	¡Ojalá no hubiera llorado tanto! –dijo Alicia, mientras nadaba a su alrededor, intentando encontrar la salida–. ¡Supongo que ahora recibiré el castigo y moriré ahogada en mis propias lágrimas!	# Lewis Carroll
1202S	Dicen que se fue a México detrás de una mujer y que por allá lo mataron.	# Juan Rulfo
1203S	¡Llora con el que no había llorado nunca, hasta hoy, que llora por ti... y por ella!	# Pedro A de Alarcon
1204S	Porque, en verdad, el dolor es el Rey del mundo, y no hay nadie que pueda escapar de sus redes.	# Oscar Wilde
1205L	El amor es como el fuego, que si no se comunica se apaga.	# Giovanni Papini
1206L	Mi corazón es de mi amor.	# Oscar Wilde
1207F	Durante una hora, el perro aulló sin moverse; aulló como preso de angustia en un sueño; y el miedo, el espantoso miedo entró en mí; ¿el miedo a qué? ¿Lo sabré yo? Era el miedo, y punto.	# Guy de Maupassant
1208S	Al verlo, el desgraciado se echó en sus brazos, llorando y señalando a la fuente en donde algunas compasivas mujeres se inclinaban sobre el cadáver del desgraciado niño.	# Charles Dickens
1209A	Ahoguen todo el odio, quiten todo el resentimiento, únanse, serán invencibles.	# Victor Hugo
1210F	Ahora se veía a leguas que nos tenían miedo. Pero nosotros también les teníamos miedo.	# Juan Rulfo
1211A	Pero lo que sí sé es que tenéis algún motivo de odio particular contra Dantés, porque el que odia no se engaña en los sentimientos de los demás.	# Alexandre Dumas
1212LH	Seguía sin levantar los ojos sobre ella; mirarla era lo mismo que bañarse en luz, en alegría y en felicidad, y yo quería ser dichoso.	# Fiodor Dostoievski
1213H	El ojo recibe de la belleza pintada el mismo placer que de la belleza real.	# Leonardo Da Vinci
1214H	Nadie puede ser feliz si no se aprecia a sí mismo.	# Jean-Jacques Rousseau
1215F	No está muerto quien puede yacer eternamente, y con el paso de los años la misma muerte puede morir.	# HP Lovecraft
1216A	Pues bien, en aquel instante, me acuerdo con toda claridad, hubo de repente en mí la chispa de un odio terrible.	# Fiodor Dostoievski
1217SF	El más terrible de todos los sentimientos es el sentimiento de tener la esperanza muerta.	# Federico García Lorca
1218A	Basta con que un hombre odie a otro para que el odio vaya corriendo hasta la humanidad entera.	# Jean Paul Sartre
1219F	No quieres inmortalidad porque lo dudas, sino porque la temes.	# Francisco de Quevedo
1220A	Una ráfaga de odio acompañó luego su mirada, al pensar en aquellos tres hombres que le ocasionaron tan duro y prolongado cautiverio.	# Alexandre Dumas
1221H	¿Te acuerdas cómo te recibí, hace dos, meses, en su casa, y cómo salimos a pasearnos juntos al sol y cómo nos alegramos...?	# Fiodor Dostoievski
1222S	Tengo algo de fiebre desde hace algunos días. Me siento dolorido o más bien triste.	# Guy de Maupassant
1223L	¿Sabías, Fulgor, que ésa es la mujer más hermosa que se ha dado sobre la tierra?	# Juan Rulfo
1224S	Todos los cambios, aun los más ansiados, llevan consigo cierta melancolía.	# Anatole France
1225S	Iré, caballero, puesto que así lo queréis, a contemplar ese terrible espectáculo que debe entristecer vuestra casa.	# Alexandre Dumas
1226FS	Si confieso, te fusilarán, y si me niego a confesar, te fusilarán también.	# George Orwell
1227F	Cuando los vivos comenzaron a salir de entre las astillas de los carros, nosotros nos retiramos de allí, acalambrados de miedo.	# Juan Rulfo
1228F	A cada día le bastan sus temores, y no hay por qué anticipar los de mañana.	# Charles Péguy
1229AS	Los amigos íntimos son los que están más próximos a tornarse enemigos acérrimos.	# Ignacio Manuel Altamirano
1230A	¡Ceuta! Aquí tiene usted la explicación del odio preferente que profesaban a España.	# Pedro A de Alarcon
1231H	La felicidad ininterrumpida aburre: debe tener alternativas.	# Molière
1232F	La muerte es misericordiosa, ya que de ella no hay retorno; pero para aquel que regresa de las cámaras más profundas de la noche, extraviado y consciente, no vuelve a haber paz.	# HP Lovecraft
1233A	Dejó de reír, frunció el entrecejo y dirigió al juez de instrucción una mirada de odio que ya no apartó de él mientras duró aquella larga y, al parecer, un tanto ficticia alegría.	# Fiodor Dostoievski
1234S	Vino hasta su memoria la muerte de su padre, también en un amanecer como éste; aunque en aquel entonces la puerta estaba abierta y traslucía el color gris de un cielo hecho de ceniza, triste, como fue entonces.	# Juan Rulfo
1235S	Era una de esas tristísimas tardes en que parece que hasta los relojes tocan a muerto; en que el cielo está cubierto de nubes Y la tierra de lodo.	# Pedro A de Alarcon
1236F	Cuando se viaja en avión solamente existen dos clases de emociones: el aburrimiento y el terror.	# Orson Welles
1237H	La felicidad es ser feliz; no es hacer creer a los demás que lo eres.	# Jules Renard
1238S	El mar crecerá con mis lágrimas.	# Gabriel García Márquez
1239AL	En sustancia, es una misma cosa odio y amor.	# Giordano Bruno
1240F	Nunca olvidaré la sensación de pavor, espanto y admiración que sentí al contemplar aquella escena.	# Edgar Allan Poe
1241L	Qué desespero trae el amor, yo que no sabía lo que era el amor, ahora lo sé porque no soy feliz.	# Vinicius de Moraes
1242F	No puedo quedarme aquí con este miedo y estos pensamientos que dominan mi mente; me voy.	# Guy de Maupassant
1243F	Siempre hay que estar preparado para la muerte.	# Juan Manuel Torres Moreno
1244SH	La vida es una tragedia para los que sienten, y una comedia para los que piensan.	# Jean de la Bruyère
1245LA	Nada me retenía ya en París, ni odio ni amor. Estaba agotado por todas aquellas conmociones.	# Alexandre Dumas
1246H	El secreto de la felicidad no está en hacer siempre lo que se quiere, sino en querer siempre lo que se hace.	# Leon Tolstoi
1247L	El misterio del amor es más grande que el misterio de la muerte.	# Oscar Wilde
1248LH	Es uno de esos hombres que, no dando a los amores que tienen con las chicas como yo más que la importancia justa para que sea un pasatiempo agradable, siguen siendo amigos de las mujeres que tuvieron, y no tienen odio, pues nunca tuvieron celos.	# Alexandre Dumas
1249AS	Más de una frente se veló de tristeza, más de una lágrima, furtiva y brillante, apareció en los ojos animados de odio hasta poco antes.	# Alexandre Dumas
1250L	¡Vuelva usted con su marido, que la quiere a usted, y a quien usted quiere!...	# Oscar Wilde
1251L	Amistad: matrimonio de dos personas que no pueden acostarse juntas.	# Jules Renard
1252S	Eso te atraviesa el corazón de una vez para siempre, y la herida no se cierra nunca.	# Fiodor Dostoievski
1253S	Un aire de severa, profunda e irremisible melancolía se cernía y lo penetraba todo.	# Edgar Allan Poe
1254L	¿Quién quede acusar a la sensible doncella que en un momento de voluptuoso delirio se abandona a las irresistibles delicias del amor?	# Goethe
1255H	Toda su inquietud desapareció inmediatamente, y la alegría alumbró su rostro, pero no me respondió.	# Fiodor Dostoievski
1256S	Produce una inmensa tristeza pensar que la naturaleza habla mientras el género humano no escucha.	# Victor Hugo
1257LS	‑¡Abandonada...! ¡Oh!, sí, tenéis razón, Luciano, y bien abandonada. Tales fueron las únicas palabras que aquella mujer altiva y tan perdidamente enamorada pudo responder a Debray.	# Alexandre Dumas
1258L	Tus labios estaban mojados como si los hubiera besado el rocío.	# Juan Rulfo
1259H	La música debe hacer saltar fuego en el corazón del hombre, y lágrimas de los ojos de la mujer.	# Beethoven
1260L	Quizás piensen que eligen a una mujer porque la aman, pero yo creo que es al revés.	# Julio Cortazar
1261F	Nada podría ser peor que el miedo a renunciar demasiado pronto y no hacer un esfuerzo que podría haber salvado al mundo.	# Jane Addams
1262S	Nunca podrás experimentar de nuevo un sentimiento humano. Todo habrá muerto en tu interior.	# George Orwell
1263H	El hombre más feliz es el que hace la felicidad del mayor número de sus semejantes.	# Denis Diderot
1264H	Bueno es tener la alegría en casa y no haber menester de buscarla fuera.	# Goethe
1265L	Cada beso llama otro beso.	# Marcel Proust
1266L	Amor es despertar a una mujer y que no se indigne.	# Ramón Gómez de la Serna
1267L	Ya sabéis, Darnay, que de los amores profundos, así como de las disensiones intensas surgen los misterios.	# Charles Dickens
1268S	Cuando murió se había sentido muy solo.	# Albert Camus
1269S	La ignorancia es la fuerza.	# George Orwell
1270S	Quiero llorar porque me da la gana.	# Federico García Lorca
1271A	¿Te atreverías a llamar débil a un pueblo que gime bajo el insoportable yugo de un tirano, si al fin estalla y rompe sus cadenas?	# Goethe
1272S	La desgracia cunde multiforme en la tierra.	# Edgar Allan Poe
1273H	Se sobresaltó: no olvidaré nunca aquel deslumbramiento, aquella felicidad pintada en su rostro, y de repente todo aquello hizo sitio a un rápido rubor y sus ojos lanzaron un relámpago.	# Fiodor Dostoievski
1274L	Pobre amor el que de pensamiento se alimenta.	# Julio Cortazar
1275S	Mas ahora variaba la cuestión; acababa de aplicar la reclusión perpetua a un inocente que iba a ser feliz, arrebatándole la felicidad y además la libertad.	# Alexandre Dumas
1276S	Hoy ha muerto mamá. O quizá ayer. No lo sé.	# Albert Camus
1277L	Los dedos acariciaban el pecho. Los labios seguían insistentes, buscando.	# Juan Manuel Torres Moreno
1278S	Piensa que cada día puede ser el último.	# Horacio
1279F	Después de unas horas volvió en sí, reconoció a algunas personas conocidas, y con frases inconexas relató sus agonías en la tumba.	# Edgar Allan Poe
1280H	Tenía dinero. ¡Cómo me cortejaban! Lo gastaba profusamente. ¡Cómo me alababan!	# Charles Dickens
1281A	Me lo imaginaba, inclinado sobre el perro, arreglando alguna cosa en el collar. Hablé más alto. Entonces me respondió sin volverse, con una especie de rabia contenida: «Se queda siempre ahí.»	# Albert Camus
1282F	Vuelvo la vista en torno y no descubro nada que pueda causarme terror.	# Guy de Maupassant
1283A	Los oficiales rabiaban ante el silencio; los desenfrenaba el mutismo hostil, la piedra enfrente, y tenían que ordenar, entonces, el saqueo, pues los pueblos estaban cerrados con odio, con láminas de odio, con mares petrificados.	# José Revueltas
1284H	Al otro día el sol entraba a raudales por la ventana. Me sentí muy animado.	# Juan Manuel Torres Moreno
1285A	-Sin esa Tatiana Pav1ovna, nada de esto habría sucedido - exclamé -. Es un ser odioso.	# Fiodor Dostoievski
1286HS	Maurice regresó a su puesto rebosante de alegría y encontró a la señora Tison llorando.	# Alexandre Dumas
1287H	En aquel momento, la misma Tatiana Pavlovna se echó a reír.	# Fiodor Dostoievski
1288S	Pero qué triste la gente sin otra finalidad en la vida que la de hacer hijos sin saber por qué ni para qué.	# José Saramago
1289A	No me inspira usted confianza.	# Oscar Wilde
1290LF	Aunque en muchos de sus aspectos este mundo visible parece formado en amor, las esferas invisibles se formaron en terror.	# Hermann Melville
1291F	¡Ah, este sol, cuánto mejor es! Mamá dice que es malo tener miedo...	# Fiodor Dostoievski
1292F	No le temo a la muerte. Lo que me aterroriza es el acercamiento de la muerte.	# Oscar Wilde
1293A	Dicen de ella que es un amasijo de horrores y absurdos, que todo lo explica de una manera absurda. De aquí también su odio al proceso viviente de la existencia.	# Fiodor Dostoievski
1294F	Siempre se ha de conservar el temor, más jamás se debe mostrar.	# Francisco de Quevedo
1295A	¡Y al echarte en la caja de los muertos, menosprecia los llantos de los vivos!	# Pedro Bonifacio Palacios Almafuerte
1296H	La verdadera alegría es algo serio.	# Séneca
1297LS	No estábamos enamorados. Sólo hacíamos el amor de forma crítica y desapegada.	# Julio Cortazar
1298HS	Lanzó un grito de alegría al tiempo que se arrancaba la venda de los ojos. Al menos, estaba seguro de morir defendiéndose.	# Alexandre Dumas
1299SF	Ésta es mi muerte, dijo.	# Juan Rulfo
1300H	No te aman porque eres bella. Eres bella porque te aman.	# Alejandro Jodorowsky
1301F	Tiene mucho miedo de morir porque aún no ha vivido.	# Franz Kafka
1302L	El amor les entró de golpe. Inundó cada espacio dentro del cuerpo. A veces la piel era insuficiente para contenerlo. El amor trataba de salir y formaba infinidad de levantamientos en la piel por donde afloraba la verdad.	# Laura Esquivel
1303F	Valiente es aquel que no toma nota de su miedo.	# G Patton
1304A	Decía para sí que era el odio de los hombres, no la venganza de Dios el que lo hundió en aquella sima.	# Alexandre Dumas
1305H	La felicidad no necesita ser transmutada en belleza, pero la desventura sí	# Jorge Luis Borges
1306F	Llegó a la tumba. A medianoche desenterró el ataúd, lo abrió y, cuando iba a cortar los cabellos, se detuvo ante los ojos de la amada, que se abrieron.	# Edgar Allan Poe
1307F	La religión sirve para impedir el conocimiento, promover el miedo y la dependencia.	# Bertrand Russell
1308A	—¿No has oído que quiero verla? ¡Haces mal en ocultarla! ¡Imbécil! —añadió la tabernera.— ¿No me contestas? ¡Te digo que quiero verla!	# Charles Dickens
1309S	Las religiones, todas, por más vueltas que le demos, no tienen otra justificación para existir que no sea la muerte, la necesitan como pan para la boca.	# José Saramago
1310HS	Al cabo de algún tiempo, Maurice era feliz y desgraciado a la vez. Así ocurre siempre al comienzo de las grandes pasiones.	# Alexandre Dumas
1311H	Creo que todos tenemos un poco de esa bella locura que nos mantiene andando cuando todo alrededor es tan insanamente cuerdo.	# Julio Cortazar
1312S	Si la tristeza está tan cerca de la fortune, ¿por qué la envidia está tan lejos de la piedad?	# Antoine de Rivarol
1313F	Ahora es el momento de comprender más, para temer menos.	# Marie Curie
1314L	Te quiero no por quien eres sino por quien soy cuando estoy contigo.	# Gabriel García Márquez
1315HS	La alegría y el dolor no son como el aceite y el agua, sino que coexisten.	# José Saramago
1316F	Un súbito estremecimiento te recorre las vértebras.	# Juan Manuel Torres Moreno
1317H	Y cómo solía reírme de puro placer, cuando estaba a solas, pensando lo bien que guardaba mi secreto.	# Charles Dickens
1318H	El esfuerzo mismo para llegar a las cimas basta para llenar un corazón de hombre.	# Albert Camus
1319S	Amor mío, no te quiero por ti o por mí, no te quiero por los dos juntos. No te quiero porque la sangre me obligue a quererte. Te quiero porque no eres mía, porque estás en otra parte y me invitas a saltar pero no puedo hacerlo.	# Julio Cortazar
1320L	¿Quieres hacerte viejo? Entonces vive siempre con la misma vieja.	# Carlos Fuentes
1321F	¡La tumba es todavía un sexo de mujer que atrae al hombre!	# César Vallejo
1322A	Somos nosotros mismos el más duro de los jueces. No sólo juzgamos nuestras acciones, sino también nuestros pensamientos, nuestras intenciones, nuestra secreta honestidad, nuestros odios.	# Anais Nin
1323L	Procura amar mientras vivas: en el mundo no se ha encontrado nada mejor.	# Máximo Gorki
1324A	Experimentó de nuevo un sentimiento de odio hacia Sonia. Sí, la odiaba después de haberla atraído a su infortunio. ¿Por qué habría ido a hacerla llorar? ¿Qué necesidad tenía de envenenar su vida?	# Fiodor Dostoievski
1325F	Desde esa hora hasta las doce de la noche, yo, doce hombres que presagian angustia y miedo, aguardan la llegada del verdugo.	# Charles Dickens
1326H	Es muy difícil hacer bella la felicidad.	# Jean Cocteau
1327HS	Si bien es cierto que las alegrías son cortas, tampoco nuestros pesares son muy largos.	# Marqués de Vauvenargues
1328H	La alegría es un fin en sí misma.	# Pablo Neruda
1329H	Creo que si pudiésemos los dos reír ruidosamente una o dos veces, sembraríamos la alegría en sus corazones tímidos.	# Fiodor Dostoievski
1330S	Se mostraban abatidos, tristes y silenciosos. Miraban el féretro o a sus bastones, o a cualquier cosa, pero no miraban a nada más.	# Albert Camus
1331A	¡Todos los cobardes se ponen pálidos!	# Oscar Wilde
1332F	No miré en dirección a María. No tuve tiempo porque el Presidente me dijo en forma extraña que, en nombre del pueblo francés, se me cortaría la cabeza en una plaza pública.	# Albert Camus
1333L	—¡Te quiero! —dijo Maurice a Geneviève—, ¡te quiero!	# Alexandre Dumas
1334A	Nadie nace odiando a otra persona por el color de su piel, o su origen, o su religión.	# Nelson Mandela
